x1,x2,x3
0.306090755,0.145441169,0.676290332
0.396333997,0.559947534,0.969044004
0.872604598,0.590996682,0.673974956
0.747760919,0.615952199,0.678951306
0.832526796,0.192263658,0.612237216
0.301587225,0.707714048,0.753138608
0.444736522,0.188922473,0.708253231
0.611879638,0.791725548,0.093866354
0.802162516,0.78920749,0.174130854
0.437289086,0.665338795,0.490706934
0.635975631,0.106996162,0.393196186
0.124789407,0.630548011,0.370234228
0.961808594,0.470316754,0.927790073
0.639493159,0.247869292,0.20651745
0.974541034,0.47395272,0.652758491
0.268068279,0.44714573,0.711522563
0.516500578,0.739843238,0.682781807
0.535290259,0.117490676,0.238820078
0.787699154,0.545651535,0.674793931
0.448600939,0.389412252,0.999419744
0.771268586,0.38063925,0.910149165
0.4306146,0.844009086,0.215746834
0.195954097,0.347877997,0.974074606
0.813490939,0.649682571,0.475217545
0.080909107,0.407200516,0.589404717
0.015945485,0.626704354,0.593588183
0.09009258,0.359023756,0.06379305
0.425414238,0.504139991,0.589434208
0.032318801,0.629796686,0.351354021
0.845307501,0.874381886,0.499026147
0.808183039,0.564040093,0.085428632
0.595153528,0.843286578,0.749201697
0.312917535,0.454222406,0.590588188
0.016322489,0.076303974,0.404551163
0.301139793,0.919914665,0.962624542
0.837110894,0.512140497,0.650238403
0.748227068,0.527499559,0.371287358
0.747375667,0.095426175,0.758917611
0.814159301,0.087055903,0.586989753
0.702458896,0.427778231,0.606799812
0.771270015,0.665841615,0.435344224
0.500747887,0.212530734,0.861098884
0.548348264,0.901680569,0.694142423
0.092998015,0.900029419,0.036124205
0.0696729,0.264992966,0.868159584
0.977281497,0.796417599,0.776313076
0.209750011,0.890122398,0.667075641
0.434384398,0.117543558,0.051908724
0.306564881,0.956700176,0.406878086
0.878770751,0.071813756,0.306200435
0.478214436,0.070386563,0.295155633
0.549477172,0.547324063,0.05453694
0.01585189,0.350264602,0.276457354
0.389342701,0.833322984,0.546668362
0.026029652,0.822199403,0.833699277
0.060983729,0.791490178,0.228565486
0.184500173,0.13415833,0.128619502
0.178641876,0.583335908,0.714060103
0.868476033,0.88727287,0.249094413
0.448295506,0.896086468,0.553907775
0.952165272,0.026512706,0.139205663
0.042905296,0.274030906,0.491305142
0.481457394,0.943710055,0.264722259
0.211789439,0.24085527,0.592909414
0.514658082,0.818845713,0.558766007
0.991102092,0.261786374,0.571137471
0.679721709,0.594702004,0.263133221
0.198947125,0.435504891,0.701578307
0.609134216,0.234035002,0.975522792
0.287126539,0.02369342,0.986018093
0.733427118,0.75709487,0.151146181
0.7460709,0.850418285,0.192584498
0.90164042,0.444691311,0.76540159
0.646700774,0.643887339,0.896135838
0.018598443,0.607724396,0.270249373
0.379368818,0.112137119,0.51708227
0.987348263,0.200955538,0.149216169
0.856052903,0.502523256,0.708624248
0.457625077,0.233396586,0.776978584
0.634894869,0.98527632,0.788429657
0.00754296,0.322034726,0.313124712
0.855324343,0.25708216,0.016801466
0.4944018,0.403778672,0.45012677
0.735600181,0.892283588,0.435934356
0.079216232,0.896125316,0.887654371
0.631574029,0.740847612,0.86278478
0.519593732,0.328240683,0.027989532
0.903772945,0.591557737,0.454771627
0.253528628,0.682639157,0.211907078
0.875155504,0.614639619,0.976506943
0.175244946,0.791372939,0.681792303
0.970528871,0.598812159,0.758187372
0.558781702,0.421995228,0.920343764
0.490044161,0.423448587,0.069757142
0.557679474,0.619352126,0.677176851
0.731932617,0.917165027,0.096317126
0.457545553,0.547866148,0.342612143
0.31699631,0.061600367,0.994736591
0.651580046,0.573621599,0.724446176
0.867900823,0.787199325,0.477325325
0.272384209,0.813888573,0.26821446
0.581356093,0.974253038,0.467443713
0.880876381,0.965076942,0.378133984
0.192891734,0.409876288,0.789299227
0.727213707,0.248205998,0.493969842
0.484487512,0.026778456,0.403259398
0.496592532,0.62160451,0.294446472
0.948779211,0.931348938,0.845127125
0.349006115,0.693554234,0.773055506
0.061344244,0.462361145,0.173480569
0.431020548,0.041361205,0.228633336
0.170025314,0.67240915,0.676359957
0.19254272,0.42198713,0.146331706
0.189974792,0.040588076,0.860066237
0.453098569,0.398737102,0.576496054
0.844335319,0.360573666,0.180629354
0.989478689,0.224274838,0.645131673
0.931163141,0.138405096,0.577085326
0.976616139,0.183654445,0.280597476
0.335748377,0.369568556,0.61488463
0.735997674,0.797885411,0.574567302
0.03886921,0.485161447,0.476217818
0.4655871,0.245344493,0.735107235
0.41423843,0.83751074,0.517980128
0.079697532,0.502267037,0.167037777
0.098953926,0.842919297,0.519127789
0.948055326,0.953985314,0.468925837
0.0839105,0.90155867,0.485140966
0.499235114,0.845764903,0.735599029
0.68092443,0.863975846,0.911348418
0.036762532,0.034317728,0.168355185
0.402641246,0.554673937,0.47840787
0.152088399,0.321520915,0.340130854
0.584604577,0.807762026,0.167346396
0.237755342,0.888575704,0.092538846
0.490297072,0.911689877,0.35798858
0.552352062,0.544188781,0.657578117
0.257065091,0.155626814,0.05394446
0.737362581,0.255852436,0.869872241
0.678905493,0.045172759,0.751767724
0.095204168,0.529281995,0.287118202
0.404987748,0.673098676,0.460364358
0.696688008,0.404937928,0.113626691
0.225462408,0.841819891,0.290660794
0.066136358,0.335230052,0.781090879
0.695605257,0.464856251,0.248685495
0.590089346,0.53316454,0.107690818
0.32259729,0.83060186,0.797597812
0.968558914,0.903844355,0.808969947
0.800783577,0.037087988,0.037463855
0.633068032,0.487167041,0.405807633
0.675001266,0.72602753,0.554825909
0.134065542,0.585175608,0.315962108
0.918866528,0.29573976,0.988559432
0.922918749,0.98702071,0.457997998
0.317976484,0.951123444,0.579467923
0.39109308,0.924723105,0.051924583
0.867676952,0.123310721,0.685853242
0.443515858,0.880060425,0.484941093
0.326376311,0.93268238,0.92462716
0.766561762,0.227905943,0.263910517
0.660674559,0.537669502,0.753368306
0.309686378,0.75646687,0.538790467
0.881074313,0.32195998,0.834702733
0.81041014,0.60665009,0.861003801
0.730226591,0.97009242,0.765580656
0.549236765,0.151981565,0.772529057
0.661347946,0.304525305,0.834357766
0.571327106,0.382694123,0.370876561
0.864199095,0.100830002,0.347442747
0.687744423,0.972712858,0.704967905
0.979854567,0.624263183,0.486241349
0.754588891,0.311368757,0.001994377
0.752211277,0.997303122,0.249102667
0.00983306,0.892371416,0.021375943
0.848158619,0.354912766,0.349064628
0.602218685,0.057302357,0.639293045
0.264055139,0.773198705,0.007963836
0.678942748,0.265066782,0.298125314
0.776196869,0.901705847,0.658176623
0.291853032,0.662941681,0.197813728
0.57418035,0.732335017,0.29746711
0.324758655,0.33530734,0.316528558
0.40569822,0.724020477,0.005265821
0.968946298,0.0161163,0.439083134
0.092775752,0.959809583,0.885634345
0.878551267,0.227815758,0.270552621
0.653776647,0.867286637,0.537066896
0.73266827,0.002207478,0.336041156
0.509467455,0.024685774,0.383682283
0.481493066,0.473204357,0.627170056
0.583860854,0.823329363,0.117555514
0.649157134,0.650558777,0.540555059
0.701129869,0.638009462,0.223591389
0.888933679,0.377729021,0.927166433
0.710231881,0.812646752,0.342498732
0.176458996,0.672051985,0.608032459
0.014420064,0.559859323,0.609060092
0.027895227,0.805886738,0.088664871
0.675639015,0.617248486,0.66902924
0.880506386,0.464317658,0.268672118
0.517171144,0.920620336,0.643653618
0.216843568,0.848177602,0.412287335
0.614528976,0.623628344,0.570882456
0.928443139,0.516413961,0.072453264
0.056154328,0.984591402,0.523817648
0.899356752,0.51196529,0.874011419
0.080945569,0.617565185,0.100192543
0.40694243,0.777474045,0.653252111
0.74039332,0.974060033,0.636181626
0.156857687,0.606500475,0.549431948
0.712207837,0.617407591,0.213842725
0.92690273,0.043907595,0.840081312
0.172718007,0.589794197,0.595385069
0.777643022,0.420920233,0.688984206
0.835390511,0.885384218,0.44592342
0.360217434,0.620664875,0.716833708
0.265215713,0.751390228,0.496888227
0.354281829,0.094346012,0.31241577
0.524017832,0.070972176,0.268666408
0.168078223,0.020087344,0.237284643
0.23272515,0.894442205,0.906597889
0.067525617,0.211625455,0.214006446
0.950621624,0.546179332,0.253005627
0.37188186,0.335214509,0.848703492
0.813627775,0.154156378,0.450332346
0.608842508,0.971080857,0.643447482
0.56005294,0.366065672,0.097265088
0.502452387,0.547013111,0.91479032
0.703912899,0.564375042,0.081501779
0.920765156,0.405878822,0.45893646
0.71462244,0.800772285,0.885059515
0.420986502,0.028736667,0.151609283
0.675994525,0.126021573,0.036648727
0.327969242,0.1627818,0.021008843
0.466296559,0.208599711,0.176829166
0.330388803,0.800556684,0.378413492
0.597054656,0.485743817,0.272904888
0.495087268,0.680486425,0.583188003
0.181028982,0.21178855,0.945416409
0.26057899,0.71513706,0.249736497
0.213262405,0.979710264,0.725920891
0.256800094,0.642952147,0.643670693
0.362428203,0.919800009,0.676741624
0.112750674,0.646130686,0.117925739
0.200620749,0.241789711,0.480189638
0.336657752,0.434797802,0.583722949
0.656905809,0.983608033,0.15188092
0.3207643,0.196224146,0.451791486
0.780681549,0.593681539,0.180562453
0.418886389,0.620087886,0.671648308
0.458024739,0.538129211,0.958930848
0.5601494,0.825084904,0.823328442
0.471265623,0.668692477,0.938699174
0.436918469,0.453838744,0.457225012
0.490944119,0.217340653,0.974435349
0.905007192,0.888266752,0.838190524
0.513003631,0.793225433,0.546902501
0.246192895,0.036864889,0.619610781
0.475147131,0.491189024,0.865498417
0.890229331,0.064758646,0.759064209
0.760212428,0.467877648,0.569588257
0.206953561,0.907736182,0.323249935
0.987091545,0.616428998,0.234985728
0.712584287,0.354442433,0.418462852
0.774778157,0.590640929,0.82640792
0.822157655,0.690169737,0.390183193
0.231094293,0.843238597,0.155995831
0.167143443,0.987161279,0.783893073
0.558795348,0.860180825,0.531806546
0.164587947,0.394408009,0.576482403
0.821207355,0.862998161,0.984355232
0.829469868,0.10197369,0.854139955
0.63583653,0.123495096,0.961680795
0.797300115,0.283212842,0.172940763
0.982047962,0.109197611,0.02877513
0.134465337,0.494150552,0.946114677
0.397803537,0.014527314,0.609614603
0.486492115,0.528152622,0.992468719
0.169710311,0.427852207,0.902979185
0.110561437,0.836392862,0.176921396
0.344688533,0.057891114,0.291279599
0.819259607,0.666105119,0.035001525
0.129488779,0.554115245,0.0431168
0.716512309,0.813349136,0.336423252
0.667301225,0.773862906,0.368668068
0.883969148,0.75141255,0.087467023
0.200796791,0.192137752,0.06308562
0.802500288,0.369346356,0.822384841
0.046533898,0.373291006,0.047659444
0.018604436,0.581288718,0.892165049
0.273762037,0.044894481,0.644911164
0.884175516,0.534044839,0.472503236
0.470776506,0.140779325,0.299966713
0.295562767,0.394458539,0.021776513
0.06066588,0.227623147,0.788135274
0.140884775,0.44095075,0.233681474
0.410255164,0.460351592,0.069968014
0.512142364,0.628140447,0.062087827
0.061827856,0.552478365,0.132474624
0.702229308,0.979535741,0.641986533
0.565893992,0.03514501,0.51697166
0.261264158,0.481283208,0.178755305
0.09955325,0.208088975,0.76349775
0.457085721,0.417536784,0.644711681
0.250620365,0.569765692,0.189063368
0.34791913,0.638347784,0.934015446
0.588775087,0.153608825,0.963718035
0.07485411,0.898065506,0.085168865
0.112399454,0.606256727,0.574046436
0.148873447,0.691590941,0.958871605
0.452645753,0.614141474,0.231403061
0.083547086,0.730735177,0.164319521
0.467942838,0.181333073,0.602169492
0.515324413,0.627492343,0.778066414
0.93413504,0.394828205,0.496710436
0.647480563,0.321770085,0.081572211
0.632270275,0.169158842,0.546196664
0.107106026,0.485385076,0.714313104
0.482004765,0.130194626,0.283761581
0.11310452,0.407086138,0.664084563
0.894848348,0.642060388,0.364463032
0.462205719,0.809714533,0.391632006
0.815500103,0.132075695,0.888522654
0.43765401,0.837501868,0.952772485
0.574491352,0.423526977,0.002941612
0.546808669,0.595928536,0.135641325
0.150445109,0.405480754,0.187642496
0.521627564,0.994381751,0.219334942
0.470885926,0.10174673,0.705934512
0.428634353,0.90758422,0.920786518
0.619095263,0.760888026,0.83349744
0.487091036,0.11467911,0.938615245
0.655408704,0.380814614,0.987446683
0.664110108,0.500229348,0.108398768
0.382129481,0.690821372,0.050239202
0.442739141,0.244152145,0.335895818
0.758191482,0.517697241,0.244002043
0.147694279,0.56608446,0.308652046
0.437137063,0.714957685,0.531297889
0.648244064,0.73220277,0.059498462
0.656920068,0.069026121,0.359269632
0.324847922,0.28373332,0.303511332
0.592328845,0.173762654,0.201468069
0.963924304,0.491847585,0.687742733
0.332478559,0.471657259,0.433694202
0.4392362,0.732437775,0.303732425
0.618638949,0.800153423,0.728288278
0.887579475,0.321782486,0.10458159
0.281449865,0.339949401,0.151447283
0.077946988,0.554063951,0.16939021
0.248106626,0.986366205,0.015477396
0.825266825,0.11016641,0.546255771
0.387575848,0.990099822,0.786779841
0.104391367,0.279576752,0.283266389
0.694351617,0.720775551,0.355502761
0.08980642,0.687939802,0.497808998
0.161923064,0.441374204,0.302328616
0.881681024,0.927962518,0.818751252
0.299588201,0.756762764,0.732808462
0.865535996,0.648037127,0.379386029
0.521651553,0.276208375,0.945731248
0.662642226,0.830901683,0.913640022
0.361256572,0.207026675,0.791253938
0.275910316,0.094225722,0.750877908
0.866126668,0.687209732,0.881946691
0.420636765,0.867829835,0.304815447
0.071673254,0.944994725,0.2571952
0.30820408,0.820219081,0.431112383
0.433625296,0.582508561,0.619522194
0.397562512,0.146977911,0.471874454
0.754746008,0.669678392,0.327998355
0.666402083,0.126071286,0.216582293
0.598674563,0.832672293,0.970379378
0.790070451,0.825365044,0.134369756
0.449518305,0.228713684,0.480514661
0.794364723,0.212895154,0.848584789
0.049673803,0.430234221,0.508194418
0.568536625,0.487014742,0.373535692
0.842486384,0.758965104,0.811343932
0.456719576,0.668387651,0.633391349
0.084985033,0.356982614,0.031462371
0.766850374,0.183540536,0.279153184
0.320651937,0.586767697,0.954190727
0.497959333,0.125569721,0.444373073
0.703849927,0.308712062,0.846321253
0.62890772,0.674214446,0.337775983
0.877428372,0.768359269,0.620849706
0.760738533,0.13498447,0.430010695
0.090321,0.339532368,0.196258627
0.025534366,0.68200377,0.011164562
0.258964002,0.33132444,0.493021349
0.685624835,0.834226859,0.775868621
0.260304954,0.775512494,0.51369534
0.165675207,0.665978412,0.649792157
0.419849215,0.264301191,0.254363262
0.631361589,0.522220779,0.606471859
0.161609976,0.763302772,0.784127928
0.956304959,0.522147812,0.313766325
0.923072829,0.453767435,0.375562299
0.506972555,0.809879123,0.736140695
0.088680535,0.902722076,0.053719735
0.954191284,0.359982045,0.630794743
0.619920132,0.825143508,0.339760175
0.890604665,0.052216611,0.039152418
0.371586299,0.523534281,0.50423137
0.836717633,0.210286758,0.266008328
0.211654163,0.287880232,0.950101052
0.708230207,0.326543041,0.416116841
0.035052778,0.043379981,0.03136453
0.413991509,0.628529249,0.25263831
0.224820124,0.070103747,0.775792108
0.394915215,0.900186029,0.416375007
0.456342374,0.599304466,0.430821351
0.756392572,0.767220092,0.217551249
0.884105038,0.521186466,0.487366506
0.749275237,0.456843089,0.578893824
0.228387393,0.950274771,0.664569954
0.915362951,0.954317076,0.474265246
0.123395744,0.744549688,0.495412753
0.022649939,0.710844226,0.670040753
0.902600035,0.572987247,0.157395218
0.138259854,0.345996879,0.095510697
0.295138095,0.008294422,0.851349891
0.173411413,0.854737226,0.579750687
0.715608364,0.389333462,0.189282432
0.907750133,0.187212833,0.818360597
0.522989884,0.231328187,0.751831678
0.318254773,0.551674307,0.537843491
0.842365706,0.586413547,0.759839386
0.825504459,0.692497054,0.63835859
0.012351827,0.211468981,0.302825844
0.729944752,0.30258412,0.910362464
0.284293972,0.346183961,0.213566081
0.876712518,0.367073748,0.334082384
0.633083524,0.657162425,0.996503694
0.711249859,0.264653503,0.902635701
0.355674139,0.232394153,0.35154699
0.425791114,0.523114969,0.331300401
0.717825628,0.663721361,0.470933189
0.795404666,0.535211462,0.346498072
0.644943166,0.913650615,0.052726613
0.987534214,0.783866834,0.880843086
0.409997741,0.844911298,0.446776687
0.131809115,0.254121236,0.315080742
0.323835386,0.70130158,0.07867688
0.922641108,0.713530574,0.704977069
0.089112732,0.225383878,0.371176786
0.149886483,0.825106064,0.900564934
0.047539509,0.816135008,0.232719337
0.910673495,0.875449576,0.080549896
0.173247111,0.021374474,0.645424351
0.524927162,0.404753772,0.550049365
0.767561592,0.999563479,0.591685432
0.682690098,0.304125195,0.149202985
0.12447618,0.898877727,0.399954188
0.978120533,0.336986527,0.634446993
0.112588724,0.169770305,0.666946365
0.32426411,0.805781909,0.95340216
0.592142825,0.842660784,0.718845855
0.299467744,0.677120248,0.750885076
0.858530749,0.614402618,0.072804766
0.931973869,0.531000785,0.481266017
0.263565587,0.806087692,0.380362962
0.689041015,0.861496306,0.594887008
0.715803883,0.327311966,0.05648094
0.62495397,0.428189035,0.645279367
0.096935876,0.941478682,0.864635344
0.743132476,0.867805395,0.725891635
0.283746144,0.713795428,0.694703064
0.123651321,0.691177861,0.355889648
0.659029211,0.16763168,0.482237131
0.327184255,0.639423766,0.459026875
0.072104062,0.332506741,0.256656637
0.795102886,0.4571214,0.84464713
0.132807039,0.256638608,0.599957732
0.184204569,0.412636711,0.104392325
0.228729431,0.597288882,0.582256542
0.474680265,0.509919232,0.088780821
0.129060541,0.91937371,0.814631037
0.252173927,0.105723175,0.85038604
0.921445746,0.619291011,0.94917918
0.918172343,0.098108776,0.034676226
0.960440952,0.563443419,0.271971742
0.935768241,0.846852617,0.350603636
0.966415899,0.561779543,0.262486201
0.069570104,0.202088555,0.429358233
0.411260268,0.29930456,0.664561867
0.66901447,0.35590133,0.388220462
0.911896952,0.457778504,0.379748548
0.09996744,0.485518368,0.330130152
0.604903864,0.317110508,0.820299325
0.330989914,0.051045236,0.505737974
0.52308279,0.391616483,0.117703884
0.130424522,0.630745001,0.56301843
0.14682095,0.154123873,0.010533293
0.899677445,0.052600788,0.156220633
0.332891457,0.542766034,0.910557379
0.412852827,0.822515064,0.936342188
0.821492993,0.035416575,0.742175545
0.580862888,0.324280864,0.14195851
0.475389787,0.707615265,0.998205462
0.981756352,0.065611413,0.940390082
0.542809924,0.209578842,0.820040387
0.702173966,0.399043002,0.432501849
0.131964821,0.200350104,0.304842618
0.966583411,0.72118164,0.315734122
0.028475431,0.136313246,0.496946368
0.112303771,0.161391472,0.981744245
0.704023575,0.076428274,0.368638986
0.193776502,0.032203917,0.472327421
0.336226819,0.411156307,0.813330104
0.947032164,0.42411098,0.95021207
0.199943978,0.227208784,0.686119407
0.507247296,0.664422045,0.051459081
0.902577457,0.548563055,0.809630132
0.261525996,0.758279968,0.30276103
0.160679148,0.649690967,0.367164552
0.97852487,0.830008468,0.051387918
0.927163312,0.614360476,0.600435633
0.630166355,0.412740652,0.146530197
0.969708301,0.358452779,0.592519561
0.353802172,0.327253183,0.030935003
0.647210135,0.923695093,0.884101146
0.00913437,0.015523424,0.125398223
0.156829873,0.099300055,0.875143091
0.832706985,0.499585022,0.978722117
0.094965846,0.781101556,0.970326205
0.778746438,0.649724737,0.681128422
0.751469755,0.919285204,0.541888811
0.372118543,0.523060895,0.15036564
0.067299037,0.901432829,0.276743809
0.358941002,0.852792678,0.012853869
0.012753893,0.626293506,0.541371282
0.838111995,0.948714268,0.540122323
0.523652097,0.379441101,0.891357233
0.724708823,0.912394265,0.247460485
0.527003535,0.084616215,0.193736775
0.022439538,0.686686641,0.333847531
0.385071566,0.850935929,0.084679117
0.4587704,0.43634474,0.290120795
0.709341586,0.902391559,0.631839796
0.664751282,0.481371852,0.509100991
0.797462269,0.43935335,0.65842656
0.913895732,0.61394979,0.088868761
0.091661457,0.047032405,0.18928216
0.278739261,0.09965618,0.852963384
0.077981359,0.423781214,0.348914144
0.163222096,0.66403349,0.571891256
0.713474987,0.955288559,0.523357933
0.924794794,0.396540787,0.822312907
0.280245106,0.883312283,0.640903158
0.716531173,0.128833227,0.843762183
0.19212564,0.404160417,0.955714885
0.252823618,0.717357341,0.663988807
0.990621081,0.19244278,0.599430843
0.682293582,0.171777005,0.630787822
0.760855629,0.859845038,0.563223291
0.142690856,0.166455487,0.378123542
0.73717756,0.185675045,0.245036957
0.144977242,0.127155901,0.704064147
0.22375812,0.33391006,0.712017804
0.695901538,0.308593224,0.179588471
0.128927757,0.620325537,0.262587183
0.163568641,0.447747829,0.900479218
0.131082037,0.137798822,0.466006737
0.555798469,0.40677864,0.732501137
0.524303195,0.236157007,0.463391294
0.839836625,0.657698636,0.08185978
0.289827626,0.410929348,0.37131148
0.087743443,0.266934207,0.284310488
0.739734845,0.411805415,0.184456541
0.838789995,0.478259541,0.101263417
0.952709028,0.46046051,0.077662532
0.234514585,0.365943464,0.146200776
0.504068397,0.131324236,0.418142138
0.164223262,0.642979201,0.109235422
0.497844989,0.193158598,0.39835441
0.505961698,0.492303335,0.363145128
0.678541044,0.690695686,0.333863725
0.717607446,0.125203637,0.520945342
0.779314563,0.830720182,0.396353816
0.042153114,0.582392905,0.752396652
0.635366146,0.55250947,0.220423282
0.296493333,0.011057579,0.047893922
0.027417837,0.021867639,0.917997972
0.287510438,0.544318809,0.495632268
0.573669284,0.047201542,0.030428576
0.381945089,0.712643741,0.090146724
0.318811405,0.41664322,0.951244658
0.996947298,0.16789507,0.738037803
0.005879102,0.937354377,0.502575384
0.578554101,0.365230968,0.229506585
0.684790711,0.511755802,0.493254573
0.12532322,0.990888282,0.430528322
0.113020605,0.97388377,0.109829481
0.395458998,0.204257728,0.98070612
0.446796023,0.754133608,0.479035523
0.98030505,0.124408991,0.188061767
0.951441598,0.547031315,0.029223286
0.765874197,0.177283007,0.680052498
0.611865417,0.90144195,0.048597968
0.686799645,0.758418671,0.729348906
0.827498908,0.789943571,0.621005677
0.897381581,0.502407426,0.346107394
0.707746503,0.45480054,0.017396536
0.280553971,0.79113356,0.715467459
0.140960431,0.158236674,0.85463977
0.928292615,0.246678056,0.716900728
0.017995802,0.70229377,0.967380105
0.510581669,0.724990218,0.34679964
0.989175075,0.45991736,0.896411735
0.624260445,0.300466721,0.857466075
0.284435551,0.661920309,0.385933146
0.728373584,0.175814144,0.663794052
0.184308979,0.536187725,0.53304212
0.930216876,0.270479633,0.498841637
0.585134653,0.756565902,0.500461721
0.350453963,0.787854345,0.52742791
0.199326981,0.677700831,0.903576208
0.838822904,0.714947239,0.888510093
0.979720079,0.700422971,0.645135503
0.018065454,0.585882195,0.790887876
0.037321802,0.403596806,0.322375958
0.579967192,0.022948826,0.433694623
0.678980067,0.568080557,0.064633729
0.233460414,0.412917411,0.777062233
0.299338015,0.666363331,0.515135447
0.113465207,0.433387403,0.141168836
0.074192867,0.905135256,0.035761277
0.467746237,0.900638997,0.029376361
0.148918205,0.961061577,0.624567878
0.746386801,0.333784233,0.788745578
0.046073757,0.321578804,0.863849619
0.022351818,0.224161965,0.003456645
0.8253663,0.602547905,0.428583167
0.115475339,0.163629385,0.46361113
0.694188184,0.042288643,0.026815468
0.446982759,0.177552413,0.564175346
0.699737464,0.632240313,0.112684248
0.398733823,0.429905027,0.51399691
0.825005928,0.472122941,0.374602724
0.497196158,0.299405401,0.393094721
0.928423544,0.331727504,0.038435563
0.672101487,0.405788434,0.841154254
0.535218604,0.603723006,0.97144318
0.076406167,0.716854202,0.210816095
0.727609436,0.761033155,0.827296807
0.344560179,0.074256906,0.621177955
0.058252552,0.77500659,0.913259966
0.431418748,0.661783116,0.545295402
0.057574425,0.008189974,0.716125365
0.709116373,0.357289783,0.815053993
0.100004474,0.945771085,0.887995247
0.967487525,0.6910277,0.463215096
0.969780536,0.769779254,0.238613942
0.610829941,0.989984144,0.500532909
0.382823472,0.517888426,0.61525287
0.92948483,0.940023337,0.233342253
0.201317446,0.014664369,0.096696883
0.116029348,0.039828756,0.845445118
0.222631345,0.29366619,0.93100503
0.335329635,0.946749068,0.205899154
0.625099908,0.816647543,0.557921265
0.836906757,0.707762254,0.956748875
0.066885616,0.049535578,0.014449943
0.361745638,0.765742627,0.979838339
0.420393511,0.71629343,0.061182913
0.759483265,0.567303463,0.700946678
0.678196212,0.026796376,0.44779627
0.608071126,0.734628067,0.374857517
0.392669108,0.793201773,0.102913243
0.623460557,0.326849814,0.43283198
0.682177119,0.123385754,0.692020298
0.106082888,0.683359338,0.05247347
0.777508862,0.638419425,0.832091651
0.032758744,0.539606711,0.527006567
0.587413722,0.466970649,0.31072937
0.374567424,0.462672764,0.621597684
0.233370982,0.154802166,0.468999522
0.608130586,0.974858267,0.607114173
0.499825801,0.789879236,0.360864111
0.847471012,0.897371234,0.927296655
0.639438048,0.487068013,0.242040394
0.097217412,0.885183277,0.155211246
0.523816102,0.500020122,0.865802647
0.31393243,0.476664949,0.680237103
0.774026732,0.636804866,0.861343205
0.938300113,0.771262654,0.619079869
0.902605036,0.12046905,0.040726627
0.690734203,0.226413298,0.050456072
0.733280338,0.44970376,0.603834655
0.495177748,0.271874285,0.10905981
0.508116801,0.546735208,0.838312189
0.809898572,0.662960351,0.04585439
0.177520665,0.568351764,0.564260606
0.940946098,0.774925508,0.974329358
0.263834311,0.54834232,0.315194308
0.055675728,0.890883711,0.074627638
0.035645075,0.72142452,0.506865574
0.876876568,0.42178173,0.392170904
0.567390591,0.544556056,0.415008387
0.706902777,0.622554708,0.819157717
0.789741162,0.311430064,0.424343417
0.443824303,0.403712671,0.022930687
0.199847121,0.198833677,0.199469986
0.633319226,0.251230534,0.848403681
0.482022514,0.07615014,0.585380688
0.912579321,0.573296885,0.790788899
0.810371161,0.439378128,0.948305144
0.430003753,0.114794659,0.089948193
0.515383561,0.788756698,0.959677624
0.777998788,0.609374353,0.772837955
0.271448878,0.530574178,0.380207188
0.773849918,0.367048447,0.98124775
0.707733912,0.748303969,0.54868043
0.69952528,0.188711609,0.361968411
0.937416648,0.098896181,0.497757407
0.910777639,0.898343281,0.28672199
0.764019595,0.25517265,0.573804333
0.681811844,0.395751374,0.460905547
0.463359655,0.149782686,0.641045257
0.357839183,0.346217117,0.095448701
0.61960631,0.33206257,0.365413438
0.283278677,0.627222076,0.842644123
0.947294223,0.985221122,0.979657289
0.474053032,0.199264372,0.038028763
0.192636081,0.176672534,0.011712577
0.911520342,0.667610625,0.879411699
0.744274652,0.491414838,0.273508
0.511815327,0.297360487,0.798403363
0.694499924,0.233293958,0.624613135
0.449375867,0.633514624,0.224493391
0.379442407,0.286398002,0.389362868
0.083739118,0.511109992,0.376760693
0.146216141,0.44373916,0.279787489
0.697195919,0.216849968,0.715096142
0.123888663,0.922708916,0.495145449
0.257712122,0.96781786,0.714189758
0.54986201,0.797855814,0.285733864
0.078768883,0.051512938,0.942591789
0.325130955,0.781114193,0.661874309
0.974299004,0.702506794,0.156652078
0.481498695,0.391465019,0.919069258
0.755009907,0.066074017,0.093811399
0.432465299,0.085024458,0.198073
0.189071905,0.931453617,0.002172805
0.952735036,0.844056611,0.405816224
0.007148428,0.760834085,0.800224136
0.217633904,0.474182111,0.708326874
0.126742142,0.267968522,0.885826148
0.275052095,0.418538956,0.716562791
0.482667283,0.699728614,0.25392919
0.77059278,0.617605894,0.407139434
0.865509219,0.448268206,0.809598343
0.108410906,0.078821987,0.697326661
0.938928851,0.928865308,0.075550661
0.534849292,0.38881714,0.018214327
0.97831079,0.961565802,0.222810361
0.369602687,0.127815956,0.984471481
0.78393814,0.03548109,0.076292249
0.831078184,0.058983767,0.910799742
0.552865312,0.591372275,0.839424531
0.468389112,0.248132988,0.694365496
0.932609433,0.38587752,0.666540307
0.207173958,0.219369136,0.133549934
0.90858978,0.138610191,0.838474208
0.882796003,0.62378669,0.92357593
0.749376843,0.914955014,0.32698156
0.246726602,0.491882801,0.573302917
0.612481994,0.543173847,0.197069535
0.131090045,0.742113325,0.518160464
0.818522917,0.351372891,0.073776803
0.356876119,0.76716494,0.188342759
0.733783008,0.28829258,0.762792856
0.788206344,0.303027739,0.454661297
0.433072239,0.196733969,0.960766439
